Unnamed: 0,GOID,topic,gamma,Date
2753,421606692,1,0.517523751887221,2001-05-27
48240,421608437,10,0.794742760097339,2001-05-27
2751,421610683,1,0.618603175554638,2001-05-24
33028,421612191,7,0.636311461339005,2001-03-07
17651,421613380,4,0.478489814812721,2000-01-15
42928,421613457,9,0.636746381473607,2000-01-30
32840,421614867,7,0.706300906087922,2000-03-10
37898,421616040,8,0.415473218505218,2000-03-20
32991,421619278,7,0.536060312971641,2001-01-14
2718,421619461,1,0.968495847887674,2001-04-10
2529,421620735,1,0.40109951965712,2000-04-13
12945,421620747,3,0.588142021214304,2001-08-31
48217,421621033,10,0.559444148193004,2001-04-22
33024,421621456,7,0.872023819636563,2001-03-01
2806,421621774,1,0.934974136416754,2001-07-26
32827,421621878,7,0.838532080606257,2000-02-05
38211,421622037,8,0.885030372673364,2001-08-30
33025,421622430,7,0.467740339516474,2001-03-02
23045,421623751,5,0.623422302172671,2001-08-29
2767,421624264,1,0.711811324528046,2001-06-16
7801,421624287,2,0.72696575922921,2001-05-16
2804,421624531,1,0.827692833211601,2001-07-25
48226,421624995,10,0.456241586100164,2001-05-09
2513,421625195,1,0.552161482965179,2000-03-05
23050,421627118,5,0.595609021613763,2001-08-30
2793,421633085,1,0.516037817789031,2001-07-14
12932,421633559,3,0.354021574915335,2001-08-23
22979,421634522,5,0.453221995911786,2001-06-08
22937,421635675,5,0.640392028510123,2001-04-12
43221,421636413,9,0.576043424413964,2001-07-12
48322,421636610,10,0.446905967687509,2001-08-31
7774,421637203,2,0.535977589712033,2001-04-11
2782,421639102,1,0.912524584887981,2001-07-06
38068,421639981,8,0.788291256894053,2001-02-03
2785,421640993,1,0.88549013636127,2001-07-08
7827,421641491,2,0.856973736446765,2001-06-23
33043,421642134,7,0.71425579765169,2001-04-10
48056,421645415,10,0.61087116007727,2000-07-04
2825,421645953,1,0.93119742866065,2001-08-23
48051,421647020,10,0.629604143916291,2000-07-02
32847,421649292,7,0.391975302862893,2000-03-25
23062,421650369,5,0.686039462089036,2001-10-10
18009,421652070,4,0.79532746409255,2001-10-11
37913,421652677,8,0.774504017686636,2000-05-08
2840,421653245,1,0.63571730063992,2001-09-07
2795,421655535,1,0.633473824600877,2001-07-15
23070,421656296,5,0.451398887788778,2001-11-09
2842,421656731,1,0.640687921556739,2001-09-16
7899,421657019,2,0.669615294350602,2001-10-07
2537,421658563,1,0.782801470508582,2000-05-14
43196,421659376,9,0.326753577439697,2001-06-08
2826,421661828,1,0.875738048673385,2001-08-24
2536,421664562,1,0.698871437343608,2000-05-14
23066,421665126,5,0.364453732855783,2001-10-31
33189,421665729,7,0.676698357971511,2001-12-06
22837,421667401,5,0.581729492144422,2000-10-22
2864,421672129,1,0.558812092907797,2001-12-03
32884,421675255,7,0.45226596860035,2000-06-28
33208,421676465,7,0.423108050706462,2002-01-16
2853,421677015,1,0.720184555658137,2001-11-07
2859,421679508,1,0.458355783263346,2001-11-16
33182,421679881,7,0.616596697858174,2001-11-16
37965,421684448,8,0.488669110480809,2000-08-20
48330,421685760,10,0.576510336830422,2001-09-27
38283,421688106,8,0.767856620337619,2002-03-08
48062,421689824,10,0.463195378452186,2000-07-16
33221,421690268,7,0.731717002627095,2002-02-16
33223,421690768,7,0.675380886249637,2002-02-20
32922,421692703,7,0.723163558996235,2000-09-14
33236,421697624,7,0.466608180912834,2002-03-21
7997,421699133,2,0.841387023369219,2002-05-12
2927,421699156,1,0.824556618890494,2002-04-25
33207,421699679,7,0.70778219240884,2002-01-15
32980,421700993,7,0.629499221060147,2000-12-22
48433,421701478,10,0.755730943308081,2002-05-29
23086,421702196,5,0.418095510546776,2001-12-27
18033,421702415,4,0.649097996937598,2001-12-27
2887,421705706,1,0.772392604374886,2002-01-29
2923,421706332,1,0.417517140345621,2002-04-19
32927,421706964,7,0.656230234921058,2000-09-18
8016,421707065,2,0.550226314147152,2002-06-26
32925,421707202,7,0.619462877243461,2000-09-15
48432,421708043,10,0.299333725947953,2002-05-26
22834,421710030,5,0.354024741515908,2000-10-13
2945,421711656,1,0.73451149796502,2002-05-17
32957,421712174,7,0.842181828576418,2000-11-07
2949,421712914,1,0.4956075289573,2002-05-30
2914,421713974,1,0.529276333930453,2002-03-28
48080,421714857,10,0.61537372921563,2000-09-02
38332,421714891,8,0.659978499834068,2002-06-16
2921,421716584,1,0.292621194022172,2002-04-06
2948,421717540,1,0.60285113297687,2002-05-29
7963,421717684,2,0.545967653466122,2002-03-14
33276,421719154,7,0.773064396626326,2002-06-14
17775,421720360,4,0.633252063373586,2000-10-01
32931,421721236,7,0.544706707896794,2000-09-26
33023,421721380,7,0.355820119333337,2001-02-21
33318,421722268,7,0.67400782984737,2002-09-25
12782,421725305,3,0.504545449381228,2001-01-19
22856,421726447,5,0.530800313915516,2000-11-22
48468,421727973,10,0.632494850382018,2002-08-20
23209,421728156,5,0.363350154114029,2002-09-21
32985,421730069,7,0.620339949794334,2001-01-10
32949,421733124,7,0.503014867141693,2000-10-31
32973,421734006,7,0.746028142264669,2000-12-15
48130,421736087,10,0.634338518515465,2000-12-06
23179,421737525,5,0.358122703050962,2002-07-04
13119,421737632,3,0.425472638637394,2002-11-14
8054,421738699,2,0.667204236723438,2002-10-16
32976,421740223,7,0.87069318518329,2000-12-16
27902,421741032,6,0.404578911652042,2000-11-05
7678,421744180,2,0.776824589761094,2000-10-27
48474,421744717,10,0.500735307642076,2002-09-07
48467,421745885,10,0.719184133112894,2002-08-11
18193,421745970,4,0.963997950599277,2002-12-08
2992,421746041,1,0.681123351503629,2002-09-19
27928,421748102,6,0.456177266117237,2000-12-31
2995,421748398,1,0.847492561699373,2002-09-27
23258,421752064,5,0.500209479624851,2003-01-04
33351,421752335,7,0.634801412636021,2002-12-02
33072,421756714,7,0.486511820680134,2001-05-17
43438,421758883,9,0.72158870754107,2002-11-07
2933,421759159,1,0.84289277241638,2002-05-02
2641,421763416,1,0.456929290256653,2000-11-24
2800,421763932,1,0.657862523223928,2001-07-23
3040,421764246,1,0.701196550219017,2002-12-28
33102,421765326,7,0.283659244660498,2001-06-29
8067,421765627,2,0.481408110697837,2002-11-15
33122,421767756,7,0.807131824371077,2001-07-19
2696,421767768,1,0.691807754714688,2001-02-18
33334,421768234,7,0.559449951400979,2002-11-13
3043,421768723,1,0.955410823383582,2003-01-05
43100,421769263,9,0.337073798101017,2001-01-15
48220,421769891,10,0.348394927969185,2001-04-24
23270,421770500,5,0.385260050185082,2003-01-30
38480,421772033,8,0.57039851839713,2003-04-30
2797,421773866,1,0.856055245860845,2001-07-16
7810,421774595,2,0.630999541694058,2001-05-30
38087,421775183,8,0.73366257488083,2001-03-21
48148,421776526,10,0.340818590276652,2001-01-11
23312,421776654,5,0.616748876150104,2003-04-19
13182,421777360,3,0.352350452502486,2003-03-19
18179,421777840,4,0.520691339056443,2002-11-19
33036,421779166,7,0.647219365452014,2001-04-05
13160,421779587,3,0.698100561868841,2003-01-25
33076,421780368,7,0.786496312815496,2001-05-25
13147,421781715,3,0.927398453960154,2002-12-27
3022,421781792,1,0.658410648265255,2002-11-27
38427,421786365,8,0.787507400371176,2003-01-14
13153,421787723,3,0.820847270896344,2003-01-09
23253,421788431,5,0.455594320774544,2002-12-19
23277,421789495,5,0.639743077052028,2003-02-11
38488,421790223,8,0.534502151837616,2003-05-15
7820,421790773,2,0.527726499462133,2001-06-15
38468,421792141,8,0.476742239681477,2003-04-09
43148,421792421,9,0.794386316064636,2001-04-10
28077,421794520,6,0.432257612370696,2001-07-27
18024,421794627,4,0.829934105058001,2001-11-24
17971,421795692,4,0.643582627513617,2001-07-28
23357,421797009,5,0.612380014007094,2003-07-11
2821,421797852,1,0.5295283325496,2001-08-16
3089,421798297,1,0.925638376608562,2003-04-05
2801,421798524,1,0.658901299498574,2001-07-23
23051,421799377,5,0.609753292883652,2001-08-31
33431,421801666,7,0.724447706187871,2003-05-09
48288,421802567,10,0.450748148598952,2001-07-23
38091,421803241,8,0.545164104612634,2001-04-06
23384,421803639,5,0.402157570381754,2003-09-24
23380,421804867,5,0.655330365115878,2003-09-05
33462,421805615,7,0.83547535812743,2003-07-02
13229,421806636,3,0.837921465407812,2003-05-23
48306,421809513,10,0.437931621763852,2001-08-12
3091,421810598,1,0.866108142380195,2003-04-11
18288,421811816,4,0.921897189143348,2003-06-01
33455,421812236,7,0.770649641065413,2003-06-17
2738,421812726,1,0.7726622751282,2001-05-08
38489,421814163,8,0.429731323047403,2003-05-15
2816,421817242,1,0.447542923204663,2001-08-08
2737,421817627,1,0.658716590304594,2001-05-06
3180,421818565,1,0.800000083022419,2003-10-22
2790,421819294,1,0.640111090386519,2001-07-13
2788,421820755,1,0.814201122001817,2001-07-12
3150,421821595,1,0.683097538993587,2003-07-19
3145,421822624,1,0.905724428590798,2003-07-18
18025,421822657,4,0.291322352075573,2001-12-02
2841,421822998,1,0.853283687029119,2001-09-10
48358,421825113,10,0.354005013393601,2001-12-27
8216,421825223,2,0.544208725785052,2003-08-23
18351,421825836,4,0.957065071460644,2003-11-16
3163,421826096,1,0.947390264888743,2003-08-29
48626,421826917,10,0.465006195698897,2003-07-04
18348,421827828,4,0.966719673044079,2003-11-15
2892,421829285,1,0.499160206013138,2002-02-09
33485,421833250,7,0.537568583272728,2003-08-20
2891,421833458,1,0.526271418067233,2002-02-06
43610,421833536,9,0.604433126292922,2003-10-14
33520,421834119,7,0.716198267865102,2003-12-13
13273,421838140,3,0.829774916036478,2003-09-07
23026,421840282,5,0.546354103976284,2001-08-01
13291,421840770,3,0.798850368346232,2003-11-07
18017,421842140,4,0.818602418823471,2001-11-11
33480,421842381,7,0.582252322096861,2003-08-07
23028,421842728,5,0.537628166292195,2001-08-01
48681,421844302,10,0.56759824700422,2003-12-07
2902,421844563,1,0.824046456240929,2002-02-28
38547,421844648,8,0.871507864095934,2003-10-06
38538,421845551,8,0.411239429844821,2003-08-16
38575,421847856,8,0.869238821694249,2003-12-15
18295,421849421,4,0.511653983095772,2003-06-22
48715,421849875,10,0.489345573595224,2004-03-15
2919,421850324,1,0.869610122604757,2002-04-04
33494,421853515,7,0.740566832043747,2003-10-08
2852,421854049,1,0.921058873145436,2001-11-06
3155,421855265,1,0.479462140054377,2003-08-06
2881,421855982,1,0.57657868190016,2002-01-13
13314,421860869,3,0.539627542396545,2004-01-02
18354,421861544,4,0.736636419273775,2003-11-30
23417,421862404,5,0.859837787200709,2003-12-26
8291,421864373,2,0.800582855587616,2004-03-31
38272,421864710,8,0.843568854980697,2002-02-10
2915,421866990,1,0.729781722574881,2002-03-29
38568,421868222,8,0.864547745659265,2003-11-25
7920,421868839,2,0.73451329863714,2001-12-16
23451,421868933,5,0.453088465433575,2004-03-26
3143,421869724,1,0.631324000146313,2003-07-14
48722,421870020,10,0.745923764004355,2004-03-30
2970,421870619,1,0.428457033973661,2002-07-24
43666,421871949,9,0.738830444736881,2004-03-24
13074,421872614,3,0.71961971059497,2002-07-15
33225,421874924,7,0.848055181696884,2002-02-26
48453,421875294,10,0.466631171500253,2002-07-15
43644,421875917,9,0.595032751629457,2004-01-18
38569,421876573,8,0.805565375169042,2003-11-28
2930,421877902,1,0.576530851541184,2002-04-30
2936,421878002,1,0.791285312506141,2002-05-03
8252,421878180,2,0.715990901753031,2003-12-18
43625,421878830,9,0.477233686686942,2003-12-04
23504,421879069,5,0.488780725187843,2004-07-27
48700,421882556,10,0.640883611834781,2004-01-20
8282,421883784,2,0.777577916689438,2004-03-12
48695,421883996,10,0.693463364348055,2004-01-13
3222,421885174,1,0.642778531720503,2004-02-07
13033,421888238,3,0.434055300903213,2002-04-20
33248,421889550,7,0.394875190733649,2002-04-20
33541,421890967,7,0.538589835853734,2004-01-26
8267,421895667,2,0.321451633685879,2004-01-20
8030,421896059,2,0.535319616656396,2002-08-08
13319,421896117,3,0.470008656450771,2004-01-15
8280,421896831,2,0.345879492400645,2004-03-07
3282,421897404,1,0.810672407698659,2004-07-17
23191,421897694,5,0.596940691196674,2002-08-08
33594,421898358,7,0.848470321613669,2004-06-20
23415,421898893,5,0.503904643089257,2003-12-18
38347,421899411,8,0.726878424512315,2002-07-21
33295,421900530,7,0.763390704270982,2002-07-31
38610,421901549,8,0.536307868170744,2004-03-23
23440,421901812,5,0.517706698634534,2004-03-02
33595,421903326,7,0.832491275720796,2004-06-23
13048,421904759,3,0.820531010919502,2002-05-10
2955,421904877,1,0.712593738401417,2002-06-16
48753,421906048,10,0.395885307684035,2004-06-10
3294,421906109,1,0.636280089849033,2004-08-06
2938,421912103,1,0.673915715906485,2002-05-04
2951,421912535,1,0.457670771293712,2002-06-10
18443,421912537,4,0.55197226609342,2004-07-17
23195,421913968,5,0.504202302461211,2002-08-09
28529,421914364,6,0.695100189585851,2004-05-16
33636,421915094,7,0.512118446659882,2004-10-26
43715,421915719,9,0.746530204363025,2004-07-20
3274,421915933,1,0.498368180258084,2004-07-01
48752,421915998,10,0.281847225911332,2004-06-06
38619,421916415,8,0.632258652068139,2004-04-06
2950,421917873,1,0.714143597478739,2002-06-07
23462,421917949,5,0.660957749558771,2004-04-22
2990,421921453,1,0.668257129265353,2002-09-17
38655,421923017,8,0.564306350281359,2004-07-13
3115,421923168,1,0.620178289931743,2003-05-21
23437,421923793,5,0.517577295430415,2004-02-06
23507,421924076,5,0.51746039533787,2004-07-30
23205,421926502,5,0.409487205972614,2002-09-13
38603,421927130,8,0.987354185745406,2004-03-05
23518,421927972,5,0.569965987204704,2004-09-17
3251,421929996,1,0.538442239589488,2004-04-30
13429,421932094,3,0.477280148298565,2004-11-19
8116,421932566,2,0.374526969019249,2003-02-16
23584,421932714,5,0.779468131749205,2005-02-17
43487,421932942,9,0.40720121130807,2003-01-31
43462,421934743,9,0.780978929448112,2002-12-07
3005,421936727,1,0.563334883254506,2002-10-29
43749,421936776,9,0.647106106137897,2004-11-10
8154,421937830,2,0.781356381633359,2003-04-30
38477,421938012,8,0.597380472790453,2003-04-30
3295,421938389,1,0.377179356615353,2004-08-07
23581,421940333,5,0.76608288455452,2005-02-10
43455,421941053,9,0.660073914554136,2002-11-28
33680,421942110,7,0.53165512725827,2005-01-24
48834,421943262,10,0.461317751200767,2005-01-05
23281,421944624,5,0.501957269107623,2003-02-23
48544,421945754,10,0.837689545260659,2003-02-09
3032,421946544,1,0.776923065916796,2002-12-09
3076,421948281,1,0.666144619357949,2003-03-22
13227,421950343,3,0.857647211358204,2003-05-22
48817,421953090,10,0.310101448019437,2004-12-11
33673,421954414,7,0.430294101899278,2005-01-07
23542,421954613,5,0.402076323385174,2004-12-04
33456,421955570,7,0.766905901682136,2003-06-17
18513,421957170,4,0.509370189845616,2005-01-09
33678,421957739,7,0.749789979303081,2005-01-15
23236,421958298,5,0.510977057361188,2002-11-24
48838,421959174,10,0.26732830947351,2005-01-13
38442,421960023,8,0.771890776414215,2003-02-21
3324,421961184,1,0.4764913837207,2004-12-01
33677,421962673,7,0.64779098017496,2005-01-15
3063,421966769,1,0.490463339487215,2003-02-17
48557,421967163,10,0.412689670587393,2003-03-16
3116,421967415,1,0.609360675766282,2003-05-21
23582,421968599,5,0.525608085256393,2005-02-13
33393,421970378,7,0.48886757586177,2003-03-14
23576,421972253,5,0.627918757430411,2005-02-02
8141,421972395,2,0.71271544802591,2003-04-04
33662,421974783,7,0.48447735582045,2004-12-22
38425,421974943,8,0.680910368627228,2003-01-12
33661,421976289,7,0.659981063719372,2004-12-20
8388,421978662,2,0.517347405460635,2004-12-17
3340,421978961,1,0.708113527065174,2004-12-26
18517,421979421,4,0.821117319673113,2005-01-23
8487,421981881,2,0.908053270241517,2005-07-26
38486,421984232,8,0.345115723013918,2003-05-13
38762,421985774,8,0.870005918764061,2005-04-19
33461,421988072,7,0.81363961715244,2003-07-02
43767,421988322,9,0.50322966651483,2004-12-17
3382,421988996,1,0.962198138276536,2005-04-19
3098,421992329,1,0.861766754098351,2003-04-26
3446,421993314,1,0.685275857437893,2005-09-01
23291,421993549,5,0.557985144197517,2003-03-19
33766,421995442,7,0.876737972233699,2005-08-16
33727,421999396,7,0.445621333453942,2005-06-26
13487,421999492,3,0.295266515115491,2005-04-07
23716,422000373,5,0.418864952167698,2005-12-10
13527,422000388,3,0.682815213583016,2005-07-21
23389,422000844,5,0.368546792846148,2003-10-10
13569,422001100,3,0.903184765827167,2005-09-30
33653,422001156,7,0.574544312711208,2004-12-07
3106,422001164,1,0.683578865910566,2003-05-08
33700,422001894,7,0.65573095376051,2005-03-28
33698,422001997,7,0.79108100469056,2005-03-22
23526,422002749,5,0.91916382085845,2004-10-22
13524,422002998,3,0.540304496883078,2005-07-20
23712,422004147,5,0.712076914656025,2005-11-16
43831,422004722,9,0.573159315975746,2005-06-22
3377,422005220,1,0.732860811927718,2005-04-03
48923,422005651,10,0.470250889192958,2005-08-07
38481,422005744,8,0.435019685334693,2003-05-01
23686,422005774,5,0.403384682916741,2005-10-02
23401,422006363,5,0.60623729549733,2003-11-14
3435,422009508,1,0.656892762292332,2005-07-30
8221,422009590,2,0.868664788368078,2003-09-23
13534,422010856,3,0.740057329408144,2005-07-23
48972,422011499,10,0.729015827720995,2005-11-06
48896,422014562,10,0.372610715860641,2005-07-06
23709,422016744,5,0.771056500376218,2005-11-14
48643,422016889,10,0.475421095955543,2003-08-07
23664,422016964,5,0.5971241215235,2005-09-11
38849,422017298,8,0.556903403690223,2005-10-02
13572,422017376,3,0.546681240050533,2005-09-30
18339,422018102,4,0.501297311940498,2003-10-13
3477,422019877,1,0.84860471295681,2005-10-19
3392,422021446,1,0.708293389059139,2005-05-27
48996,422022439,10,0.744134995856182,2005-12-30
13568,422022645,3,0.584195056239061,2005-09-30
33827,422022870,7,0.697608741682903,2005-12-18
8552,422023600,2,0.435322973318156,2005-11-16
48657,422025150,10,0.464048840597901,2003-10-09
3405,422027537,1,0.684644505848769,2005-06-26
13525,422031032,3,0.554488515135146,2005-07-20
43843,422032546,9,0.594945660763065,2005-07-07
3400,422033799,1,0.586456643080141,2005-06-24
3544,422034608,1,0.919712504699411,2006-03-28
18671,422035070,4,0.842267467339167,2005-12-28
13626,422036500,3,0.761339408288212,2006-01-21
33733,422036945,7,0.390484143883734,2005-07-05
3478,422038026,1,0.786997557784919,2005-10-19
23646,422038417,5,0.730795553195726,2005-07-24
33813,422040230,7,0.463600311375951,2005-11-07
23718,422040403,5,0.507600158321434,2005-12-16
3398,422043116,1,0.632350143220736,2005-06-17
33798,422044666,7,0.693924074042139,2005-10-12
3529,422046727,1,0.531860680054926,2006-02-26
18669,422048127,4,0.932440374598378,2005-12-27
18611,422051000,4,0.523663459360988,2005-09-11
3582,422051084,1,0.90306557868967,2006-09-14
13648,422051725,3,0.647812915673789,2006-03-19
13567,422055254,3,0.474885676194135,2005-09-28
33721,422055572,7,0.769603325115013,2005-06-14
33889,422056716,7,0.647384629743784,2006-06-14
44009,422062023,9,0.508264578340502,2006-08-23
13663,422063268,3,0.707399744743069,2006-05-20
8582,422063700,2,0.608681542481602,2006-02-24
43707,422064150,9,0.350200031940257,2004-07-04
49020,422064924,10,0.587025304008967,2006-03-15
13710,422065277,3,0.648263018960731,2006-11-20
33746,422065574,7,0.659549267901419,2005-07-21
49080,422067162,10,0.503823901571018,2006-11-06
18728,422068363,4,0.737982854296605,2006-06-18
23698,422071846,5,0.356657927856137,2005-11-04
33669,422072803,7,0.719819516722983,2004-12-30
13629,422073722,3,0.592888019047524,2006-02-14
18676,422075131,4,0.459049246497991,2006-01-16
8573,422076314,2,0.515396658548136,2006-01-25
3573,422076528,1,0.521505969936028,2006-07-29
18828,422080817,4,0.579455638191355,2007-05-18
13371,422081002,3,0.469806890719077,2004-05-28
3262,422081081,1,0.577562318644906,2004-05-28
8713,422081694,2,0.622693266201828,2007-04-20
18749,422084378,4,0.578050999030929,2006-09-26
13643,422084801,3,0.496325382997525,2006-03-17
43983,422089860,9,0.519960674749612,2006-05-05
18803,422090255,4,0.48739584856051,2007-03-23
43888,422091724,9,0.457611111069726,2005-09-24
13699,422091746,3,0.935317124132544,2006-10-15
23838,422095798,5,0.805426148549747,2007-01-08
38671,422098341,8,0.47242991374276,2004-08-02
44016,422100935,9,0.50081483444374,2006-09-21
3636,422101180,1,0.382498146286583,2007-03-01
13580,422102357,3,0.526952966665456,2005-10-04
3618,422102403,1,0.492077158276946,2006-12-31
39009,422104629,8,0.814799828570387,2007-02-04
49033,422108188,10,0.785988428559105,2006-04-16
38706,422109477,8,0.586511497818728,2004-12-05
38981,422109794,8,0.501722712860025,2006-11-25
49072,422111303,10,0.392592033817345,2006-09-24
8604,422112105,2,0.715859978072101,2006-05-05
23794,422112989,5,0.649066209227665,2006-08-25
13704,422113334,3,0.934503991277188,2006-11-08
44058,422117082,9,0.288522305991474,2007-01-13
8746,422120655,2,0.631486375603577,2007-07-09
18723,422122904,4,0.92136582919377,2006-06-04
13698,422127409,3,0.888661985839024,2006-10-15
38982,422129816,8,0.600960250800356,2006-11-26
23843,422134918,5,0.524865213078162,2007-01-27
44114,422136666,9,0.600219003656028,2007-06-26
23863,422137612,5,0.494247037115349,2007-03-28
28567,422138843,6,0.559005612272153,2004-08-31
44066,422140154,9,0.331830533485883,2007-02-17
3676,422141076,1,0.902795410936695,2007-06-21
49087,422146357,10,0.747004896600644,2006-11-13
44103,422146775,9,0.51941315537079,2007-06-04
13705,422148022,3,0.759858756501199,2006-11-09
39061,422149952,8,0.634533615635535,2007-06-28
18860,422150138,4,0.867924685038407,2007-08-12
13706,422150382,3,0.796551523061024,2006-11-09
3673,422152116,1,0.96130195076412,2007-06-09
3658,422153433,1,0.851384516852465,2007-04-19
3677,422162449,1,0.899978082163483,2007-06-23
3645,422162477,1,0.82812574356786,2007-03-24
49044,422163670,10,0.41807508569715,2006-05-23
3668,422164345,1,0.748764342641138,2007-05-26
18858,422165323,4,0.527770268038782,2007-08-10
3678,422166603,1,0.386114925437478,2007-06-24
49185,422167017,10,0.375717913429921,2007-08-19
3704,422170139,1,0.836376478652355,2007-09-14
23943,422170955,5,0.94240216973347,2008-01-08
49309,422171380,10,0.439378829398824,2008-10-11
3720,422178661,1,0.605476903791276,2007-11-30
18927,422178824,4,0.641381208842598,2008-04-29
8801,422179979,2,0.692783854131014,2008-03-18
49210,422181441,10,0.45052295646359,2007-12-23
44287,422183288,9,0.913729967535665,2009-01-01
13805,422188090,3,0.756520491826473,2007-08-11
49048,422191583,10,0.534329432398074,2006-06-06
8779,422192004,2,0.657494316299086,2007-12-30
24020,422192071,5,0.545338911758965,2008-08-12
3548,422196759,1,0.638391917057999,2006-04-17
3705,422201061,1,0.69383378400594,2007-09-19
23958,422204362,5,0.942068597786045,2008-03-08
18737,422205558,4,0.599874885098405,2006-08-11
13896,422207166,3,0.92303831546378,2008-06-05
23970,422207292,5,0.69611996804782,2008-04-03
28978,422207325,6,0.374216085342398,2007-09-25
8760,422208453,2,0.429866152378926,2007-09-23
44280,422212009,9,0.744013492120079,2008-12-16
39118,422219767,8,0.754612592082599,2008-02-09
49258,422220245,10,0.467152864777088,2008-05-11
24142,422221045,5,0.528244713947645,2009-08-21
8885,422224146,2,0.790014152158979,2008-10-28
23954,422224646,5,0.627468229586846,2008-02-03
8851,422224872,2,0.808234391992325,2008-07-11
18983,422226083,4,0.819636277537703,2008-09-28
34095,422226861,7,0.813874611133616,2008-05-10
34119,422229202,7,0.794921732326199,2008-06-26
39206,422229327,8,0.936969161202263,2008-10-24
18787,422231845,4,0.671552636281131,2007-01-12
49286,422232545,10,0.587374869151537,2008-07-20
24014,422233596,5,0.424312207508168,2008-07-19
13718,422236295,3,0.476189615317734,2006-12-15
34134,422237663,7,0.720714197101811,2008-08-15
39268,422241049,8,0.625475038010021,2009-03-20
3908,422241450,1,0.683725939815304,2009-05-20
24018,422242202,5,0.854404953510157,2008-08-05
3911,422242374,1,0.431984663577644,2009-05-28
24099,422246283,5,0.460113477205104,2009-03-07
44293,422246994,9,0.813897943408523,2009-01-22
19042,422247815,4,0.674343281140312,2009-03-04
24089,422248437,5,0.412937588585735,2009-02-22
44317,422249644,9,0.418579906399982,2009-03-10
19057,422250561,4,0.715740759652559,2009-03-28
23982,422251428,5,0.860238772164392,2008-04-30
44306,422252728,9,0.785051071103551,2009-03-03
44349,422254129,9,0.763455667910599,2009-07-17
9040,422257180,2,0.575323669619603,2010-03-11
38985,422258190,8,0.524558660130406,2006-12-01
24000,422258641,5,0.935293261955835,2008-05-16
24069,422260747,5,0.50654823241238,2008-12-31
24061,422264797,5,0.62100105635653,2008-12-12
3939,422266550,1,0.525285165817961,2009-10-01
13941,422268482,3,0.587275020481437,2008-11-04
3832,422268816,1,0.687435714637911,2008-10-28
24168,422269381,5,0.50469413007257,2009-12-03
24184,422270874,5,0.797663251391703,2010-01-28
3967,422271251,1,0.917386970375919,2010-01-27
9024,422272258,2,0.945626847095089,2010-01-31
24199,422274117,5,0.382054646213965,2010-03-06
3918,422275719,1,0.607308393230048,2009-07-18
19074,422276826,4,0.500056732212322,2009-06-18
19076,422278734,4,0.636024524164257,2009-06-22
8709,422279616,2,0.671791393462,2007-04-10
44295,422280658,9,0.762214174297104,2009-01-28
44301,422280942,9,0.686839478735413,2009-02-05
3943,422281010,1,0.841241800797391,2009-10-10
23997,422281865,5,0.78883079222844,2008-05-15
3988,422283998,1,0.881322235573948,2010-03-15
8981,422284469,2,0.802211380136758,2009-08-22
8745,422286420,2,0.786994641494556,2007-07-05
19091,422286474,4,0.701595290046408,2009-09-01
44336,422286508,9,0.525476299743303,2009-05-09
3982,422287040,1,0.852815255618113,2010-02-27
24152,422288476,5,0.67767728911981,2009-09-22
44292,422289763,9,0.549701799372759,2009-01-16
24027,422292895,5,0.515062305170092,2008-08-16
24161,422294091,5,0.767882979369406,2009-10-23
39279,422297133,8,0.722280559787618,2009-04-30
24116,422299183,5,0.488812247676002,2009-04-28
3972,422300722,1,0.811898948869152,2010-02-06
9002,422301965,2,0.399799671003109,2009-10-25
3993,422302279,1,0.49347166658303,2010-03-20
24205,422303473,5,0.499545701955939,2010-03-17
19115,422303733,4,0.430559581411555,2009-12-06
19118,422303864,4,0.555882516017023,2009-12-31
8950,422304685,2,0.554515950998247,2009-04-01
3975,422310150,1,0.951521065946041,2010-02-11
19030,422310557,4,0.899782371609982,2009-02-04
8951,422313119,2,0.342758554041702,2009-04-07
39328,422313404,8,0.611540255475821,2009-11-12
3933,422313505,1,0.580795405961693,2009-09-16
19082,422314466,4,0.756198629386994,2009-07-26
19128,422316456,4,0.630317246231941,2010-01-26
14068,422318403,3,0.9563519273142,2010-01-06
3976,422320352,1,0.717889169797046,2010-02-12
23938,422322382,5,0.78949651107634,2007-12-05
44192,422324620,9,0.773467080805127,2008-04-16
19093,422335817,4,0.829945068590184,2009-09-10
3991,422343662,1,0.540689227684952,2010-03-19
19125,422346871,4,0.85047006689263,2010-01-20
9031,422347143,2,0.502196779936495,2010-02-13
23978,422351132,5,0.848854100865182,2008-04-18
19131,422353867,4,0.523955586599223,2010-01-30
49464,422363905,10,0.592731812823119,2010-02-15
44271,422381891,9,0.851106455359511,2008-11-21
44310,422398802,9,0.56011412684184,2009-03-04
49435,422412084,10,0.483866687617556,2009-11-07
3981,422441797,1,0.657789756216179,2010-02-23
25271,423968056,6,0.355744429431536,1980-07-13
25272,423987935,6,0.607163424415201,1980-09-07
3,423991776,1,0.494545554871309,1980-10-19
15167,424018521,4,0.30726244615875,1980-11-09
5060,424019099,2,0.480804650970655,1980-11-13
20220,424019341,5,0.394968782689621,1980-11-08
40439,424026006,9,0.362905062541268,1980-12-07
8,424027746,1,0.438586849377585,1980-12-08
20227,424034396,5,0.766630696769298,1981-01-31
40442,424040034,9,0.665467951983082,1981-01-20
35387,424041203,8,0.586252271059316,1981-01-19
