"","GOID","topic","gamma"
"28573","409825623",6,0.137087041402693
"28574","409721332",6,0.00188878724438036
"28575","420126945",6,0.235776057810398
"28576","432892869",6,0.0642717048366988
"28577","409717049",6,0.00283481917450662
"28578","409703662",6,0.200361073121671
"28579","409840236",6,0.00230861355748242
"28580","422002749",6,0.000735931078470149
"28581","432880026",6,0.00140309179904335
"28582","421915094",6,0.0475394849967453
"28583","432926139",6,0.0078366113764439
"28584","409856496",6,0.00112144892559053
"28585","432924303",6,0.00184578724291507
"28586","432917111",6,0.000213456807380514
"28587","421936776",6,0.00181934127321451
"28588","409696024",6,0.666125935060768
"28589","398866377",6,0.004814415935674
"28590","409715617",6,0.151056155955638
"28591","421932094",6,0.00527080267752951
"28592","432908748",6,0.332358488811195
"28593","420300399",6,0.0013241453919062
"28594","421961184",6,0.000578909733834289
"28595","432950395",6,0.00088117622285664
"28596","421954613",6,0.00165227028835546
"28597","432956055",6,0.000270737133068971
"28598","422109477",6,0.00103824323414899
"28599","422001156",6,0.00309313003472546
"28600","409868298",6,0.00155584357286853
"28601","421953090",6,0.0922172408967957
"28602","409724259",6,0.583979376151479
"28603","432939107",6,0.00098455945392014
"28604","421978662",6,0.00102095394812191
"28605","421988322",6,0.025395766612772
"28606","432942383",6,0.719667171084581
"28607","421976289",6,0.0856314792634491
"28608","421974783",6,0.00562242782951912
"28609","432937096",6,0.00262418775304649
"28610","421978961",6,0.0137080391722475
"28611","432933057",6,0.00937475469390695
"28612","409727381",6,0.0157236134005426
"28613","420077546",6,0.00288161112570582
"28614","432930547",6,0.00111125334434008
"28615","422072803",6,0.00239976932975928
"28616","432974559",6,0.0010476732474433
"28617","409795162",6,0.00194479308415317
"28618","421943262",6,0.00101082430957698
"28619","421954414",6,0.000350736760341143
"28620","432969701",6,0.000908272042097565
"28621","421957170",6,0.000490160891976873
"28622","421959174",6,0.205515062546191
"28623","421962673",6,0.00484389487798206
"28624","421957739",6,0.00433536859508151
"28625","421979421",6,0.00106648267937226
"28626","421942110",6,0.0184629875922154
"28627","432963057",6,0.00140872571094716
"28628","409751075",6,0.00106815826667086
"28629","409876069",6,0.00594037623272037
"28630","421972253",6,0.000731049688654337
"28631","398907829",6,0.494744121729682
"28632","432988442",6,0.00814249349868228
"28633","420221110",6,0.00137934297736794
"28634","432988922",6,0.00321046369473984
"28635","421940333",6,0.037510044894245
"28636","421968599",6,0.00691637629515453
"28637","409765039",6,0.0385758552546133
"28638","421932714",6,0.00356204461825908
"28639","432997864",6,0.000485544959384257
"28640","432996989",6,0.00210934627387517
"28641","409793741",6,0.565301173893875
"28642","420274423",6,0.00209887009643349
"28643","432992879",6,0.000667373563735373
"28644","422001997",6,0.0190476467759081
"28645","433006703",6,0.00796331969596308
"28646","422001894",6,0.00996067265175662
"28647","422005220",6,0.0245230345020228
"28648","433048365",6,0.000294592012872225
"28649","421999492",6,0.00423186569544133
"28650","409802596",6,0.0822783088251318
"28651","398950551",6,0.00855349530602249
"28652","421988996",6,0.000860997690486786
"28653","433037090",6,0.00141899727210423
"28654","421985774",6,0.0034697609211291
"28655","420318303",6,0.165602872936939
"28656","409843902",6,0.00401265450135065
"28657","433053936",6,0.000710577804026961
"28658","409811386",6,0.948595960047136
"28659","409949695",6,0.00319946083381312
"28660","433054239",6,0.000292348527948084
"28661","409792019",6,0.000390681593729302
"28662","422021446",6,0.000242768752854823
"28663","433060640",6,0.000298336976142223
"28664","433093198",6,0.0014282834417752
"28665","433078436",6,0.00263894016283587
"28666","433091706",6,0.0959039059171096
"28667","422055572",6,0.0590855031452904
"28668","422043116",6,0.000286168352395139
"28669","422004722",6,0.0114753919366742
"28670","422033799",6,0.00148400242469911
"28671","433084075",6,0.108711357476478
"28672","409862241",6,0.0656151671913607
"28673","421999396",6,0.0999549716308807
"28674","433077817",6,0.000722035624127719
"28675","422027537",6,0.00121016911136044
"28676","433104895",6,0.131774932334554
"28677","409953249",6,0.000476698304059994
"28678","433122523",6,0.0011598168067447
"28679","422036945",6,0.000549148615948509
"28680","422014562",6,0.119705482855833
"28681","422032546",6,0.00768840117668964
"28682","409932197",6,0.0900647783233505
"28683","409857298",6,0.200333507395997
"28684","398938666",6,0.0838192377926051
"28685","420249430",6,0.116313965188538
"28686","422002998",6,0.227100081287472
"28687","422031032",6,0.104616538789951
"28688","433111087",6,0.0239623344725618
"28689","422000388",6,0.00751438309217458
"28690","409963474",6,0.165179996957283
"28691","399040149",6,0.0939988403705773
"28692","422065574",6,0.30424060624522
"28693","399040008",6,0.0066383304155495
"28694","398969124",6,0.0350915696781914
"28695","433112508",6,0.178605556456918
"28696","422010856",6,0.0138641394415511
"28697","433108540",6,0.0012177317577698
"28698","409972190",6,0.484403564707097
"28699","433104293",6,0.00283759080391475
"28700","422038417",6,0.00335978057854646
"28701","409922307",6,0.189105052338068
"28702","420227595",6,0.22238466755129
"28703","421981881",6,0.00256249926931021
"28704","409963538",6,0.577301202048507
"28705","422009508",6,0.000319840964338219
"28706","409970644",6,0.00865455677769274
"28707","422005651",6,0.00161392155122379
"28708","409833635",6,0.00256009911247219
"28709","409986152",6,0.00110312329642826
"28710","433138940",6,0.0398703930168291
"28711","398899768",6,0.0093999182314093
"28712","421995442",6,0.00612019666122921
"28713","409931232",6,0.0028793981112385
"28714","433138270",6,0.000937562262178767
"28715","409836850",6,0.177733687848613
"28716","421993314",6,0.000621700145062957
"28717","409865299",6,0.153932469497931
"28718","422016964",6,0.0991508946865452
"28719","422051000",6,0.00179357758308928
"28720","433168260",6,0.0980428639080773
"28721","409968095",6,0.964694389231963
"28722","398981649",6,0.0456669147566276
"28723","433157187",6,0.0601412396811605
"28724","433162041",6,0.00256834335315183
"28725","409902226",6,0.0019467585939308
"28726","422091724",6,0.0548125342632855
"28727","433150741",6,0.0531391669971075
"28728","433151148",6,0.00133144264205737
"28729","422055254",6,0.0020919161734123
"28730","422022645",6,0.0348421428335974
"28731","422001100",6,0.0336665454007495
"28732","410003271",6,0.00339630349879353
"28733","433151162",6,0.00244555331239799
"28734","422017376",6,0.0218061710436812
"28735","399007719",6,0.568846025287437
"28736","398986355",6,0.0212593176065881
"28737","420327894",6,0.461312780392409
"28738","398989220",6,0.360403290229571
"28739","420481897",6,0.00578007667411206
"28740","422005774",6,0.00111822942213239
"28741","422017298",6,0.000766566154117063
"28742","422102357",6,0.0315881333160208
"28743","433188930",6,0.007896308955209
"28744","422044666",6,0.0016313978369726
"28745","409984448",6,0.00206655227861314
"28746","409961592",6,0.00188564991589539
"28747","422019877",6,0.000467322362960017
"28748","422038026",6,0.000581797502398186
"28749","409921944",6,0.0812400755754887
"28750","409879308",6,0.30873904354592
"28751","398943000",6,0.0829893867233692
"28752","422071846",6,0.00400190737496142
"28753","398992932",6,0.00414026553829795
"28754","420371347",6,0.00289991442210539
"28755","433219059",6,0.158818682199719
"28756","422011499",6,0.000399777654389217
"28757","433216928",6,0.188878325953081
"28758","433216406",6,0.0306196985583361
"28759","422040230",6,0.248285601788614
"28760","409932196",6,0.00435851728026792
"28761","409915656",6,0.00520087939633701
"28762","409891917",6,0.429557097402465
"28763","422016744",6,0.00230194781206488
"28764","409918101",6,0.000620808172445243
"28765","420355745",6,0.000724971459198356
"28766","422004147",6,0.0019665573770266
"28767","433206229",6,0.000535066202983135
"28768","422023600",6,0.000975382613351878
"28769","420355806",6,0.00080725632538457
"28770","422000373",6,0.0022264712048679
"28771","420393590",6,0.00041797927934701
"28772","422040403",6,0.00168029430757296
"28773","422022870",6,0.00154368573931668
"28774","409933378",6,0.0237919889560289
"28775","398932559",6,0.746727165915555
"28776","433228245",6,0.0151438442797947
"28777","422048127",6,0.00134379098994161
"28778","398965747",6,0.00145956668693546
"28779","422035070",6,0.0111193508616945
"28780","422022439",6,0.107861153411681
"28781","420400924",6,0.108386026567223
"28782","433272020",6,0.162820447919692
"28783","420372736",6,0.378072568295796
"28784","422075131",6,0.00247191014604048
"28785","409959029",6,0.000399542553587415
"28786","420425512",6,0.00849469469412742
"28787","398992060",6,0.0105119639299554
"28788","422036500",6,0.0579096377650633
"28789","422076314",6,0.00123552972742169
"28790","433282439",6,0.128171813564403
"28791","422073722",6,0.0237134026716719
"28792","433285746",6,0.000735897424061369
"28793","409991927",6,0.00136394443020449
"28794","409990562",6,0.392495911134331
"28795","409920786",6,0.00165575743417692
"28796","398929428",6,0.00445575591682343
"28797","410027291",6,0.000721708556448086
"28798","422063700",6,0.00186359661171596
"28799","422046727",6,0.00096545283405091
"28800","409953322",6,0.025503028105543
"28801","410058919",6,0.168904991527281
"28802","433309803",6,0.0366380089977682
"28803","410095716",6,0.0179837538930981
"28804","422064924",6,0.000529370460262909
"28805","422084801",6,0.00282415903741439
"28806","410047109",6,0.219801661224774
"28807","420448672",6,0.00102739398313426
"28808","433309941",6,0.00286179439968915
"28809","433309206",6,0.0825706306330106
"28810","422051725",6,0.0770058351390246
"28811","433306550",6,0.0184840966198807
"28812","420415753",6,0.0698038017546393
"28813","433300343",6,0.00213639607864291
"28814","422034608",6,0.000375938736782409
"28815","433339486",6,0.00594767686902745
"28816","420495196",6,0.121344704700827
"28817","422108188",6,0.057973320893652
"28818","422196759",6,0.000628074153363306
"28819","433332225",6,0.0134117633501757
"28820","422112105",6,0.00389452295640616
"28821","422089860",6,0.00482489931317063
"28822","433341767",6,0.00375970015005243
"28823","409976566",6,0.00392618000133547
"28824","420448105",6,0.00276243548872828
"28825","422063268",6,0.115558422150839
"28826","409985912",6,0.00530498183880355
"28827","433344137",6,0.00139392148508189
"28828","422163670",6,0.00200525026177716
"28829","410021597",6,0.00522163708019483
"28830","433345936",6,0.0438369086420535
"28831","422122904",6,0.000841878847627497
"28832","422191583",6,0.00203760276995159
"28833","433372549",6,0.00290672067187696
"28834","433368077",6,0.306098674115805
"28835","422056716",6,0.00197703831733608
"28836","422068363",6,0.0562334783159494
"28837","398971142",6,0.0840872159673482
"28838","420503835",6,0.0680086677420468
"28839","433371973",6,0.00627361801574654
"28840","420467235",6,0.0039332397673755
"28841","420460517",6,0.00120210839285484
"28842","410094929",6,0.00483512785515
"28843","422076528",6,0.0361054005824995
"28844","410099556",6,0.768790585459234
"28845","422205558",6,0.00502421928576987
"28846","420462130",6,0.00436974747936298
"28847","422062023",6,0.0025547673342074
"28848","422112989",6,0.00117848827110418
"28849","420479348",6,0.00259239661451149
"28850","433375738",6,0.00213743522373572
"28851","410102234",6,0.225382756760352
"28852","422051084",6,0.00115768361512836
"28853","399062326",6,0.00261912282002081
"28854","422100935",6,0.00229837578323797
"28855","410037128",6,0.00203233633057004
"28856","422111303",6,0.00140861378152787
"28857","422084378",6,0.132790360082343
"28858","420528621",6,0.0493016639781131
"28859","410111862",6,0.00209411041507192
"28860","422127409",6,0.0282586751553589
"28861","422091746",6,0.00208723258587796
"28862","410049236",6,0.00180967716933755
"28863","433422646",6,0.00173469862555724
"28864","422067162",6,0.000593169429668347
"28865","410078475",6,0.000565112584127002
"28866","422113334",6,0.0106287033399494
"28867","422148022",6,0.0231539357477603
"28868","422150382",6,0.00271164697037602
"28869","420533673",6,0.00374075904198655
"28870","398969606",6,0.00642952486736403
"28871","422146357",6,0.00287499035169285
"28872","422065277",6,0.164010341194737
"28873","422109794",6,0.109347242284418
"28874","422129816",6,0.000893805989224827
"28875","420509703",6,0.243811412511484
"28876","420544130",6,0.000762110902496124
"28877","422258190",6,0.00796752282726728
"28878","410086709",6,0.00284245529142079
"28879","433470077",6,0.00272385833233254
"28880","422236295",6,0.00338062051711344
"28881","410140016",6,0.119380338561448
"28882","410221899",6,0.00516383082577116
"28883","420488448",6,0.000220202699997026
"28884","398960850",6,0.681244944608848
"28885","410104391",6,0.000257394255229973
"28886","399042379",6,0.65414748666379
"28887","433462991",6,0.000236684992857004
"28888","422102403",6,0.000818730427924505
"28889","410160511",6,0.346800411763037
"28890","433501190",6,0.408774113635932
"28891","420575118",6,0.00251468683673738
"28892","422095798",6,0.026635793852058
"28893","433482278",6,0.00506190256814421
"28894","420514528",6,0.00510629898294137
"28895","422231845",6,0.0378941808620431
"28896","422117082",6,0.115894417538815
"28897","422134918",6,0.00256928605687939
"28898","420549729",6,0.00213780996957384
"28899","433486789",6,0.00162886161230281
"28900","433481259",6,0.00051734403412891
"28901","422104629",6,0.00026856933606375
"28902","433524397",6,0.00163549277123397
"28903","433521499",6,0.000628500828717361
"28904","422140154",6,0.00563984233730964
"28905","417936547",6,0.00459379469203163
"28906","422101180",6,0.113627918406625
"28907","433545819",6,0.123984043889652
"28908","420534007",6,0.00205261522156905
"28909","410140619",6,0.000952353797565941
"28910","410091265",6,0.192562477887211
"28911","422090255",6,0.000585188431504951
"28912","420527232",6,0.566981784109902
"28913","420538954",6,0.00222591527262989
"28914","410131289",6,0.00111557438402097
"28915","422162477",6,0.000626859336793381
"28916","433533779",6,0.00194258878073609
"28917","422137612",6,0.00204906455387981
"28918","410190985",6,0.34922213043628
"28919","410148522",6,0.00134349987176256
"28920","420525606",6,0.34159564868329
"28921","433573735",6,0.00315278610468205
"28922","410080696",6,0.00107424648230295
"28923","410194816",6,0.00266214800929216
"28924","433567343",6,0.00099581046554749
"28925","422279616",6,0.12481776820642
"28926","433564272",6,0.00174111590118652
"28927","410096901",6,0.000237980482760296
"28928","422153433",6,0.000438080250892492
"28929","422081694",6,0.00403794888277323
"28930","410110830",6,0.470037577573839
"28931","433598967",6,0.00157554193936181
"28932","433595745",6,0.00132387927183964
"28933","433588572",6,0.00452722426345778
"28934","410171279",6,0.23901077988553
"28935","433584349",6,0.00250497391312218
"28936","422080817",6,0.1401341287773
"28937","433587636",6,0.125667730712704
"28938","422164345",6,0.000421796116335011
"28939","410136348",6,0.00053595812802188
"28940","410167966",6,0.00185414712094076
"28941","422146775",6,0.00246110776497098
"28942","433615758",6,0.00169450892644032
"28943","422152116",6,0.00029862349829509
"28944","433611763",6,0.000271533845940046
"28945","433612016",6,0.000592988174867924
"28946","422141076",6,0.00111775100897102
"28947","422162449",6,0.000278084934648415
"28948","422166603",6,0.00881502335365955
"28949","399024801",6,0.684750598790575
"28950","399030586",6,0.685016591420095
"28951","420586750",6,0.199658891168091
"28952","422136666",6,0.000511186630319434
"28953","422149952",6,0.000339780433548972
"28954","420582786",6,0.00162257219706224
"28955","420584380",6,0.00117618783279997
"28956","433599480",6,0.00159936097236824
"28957","399042284",6,0.600809010160735
"28958","410130654",6,0.00118634609829123
"28959","433601184",6,0.00140567681924589
"28960","399097010",6,0.104422425551358
"28961","422286420",6,0.00811091010653216
"28962","422120655",6,0.00143585210071382
"28963","433619361",6,0.00120489451940098
"28964","433634592",6,0.0219889927725683
"28965","420610313",6,0.00390899798441992
"28966","422165323",6,0.00118460230922372
"28967","422188090",6,0.0479471980052939
"28968","422150138",6,0.00681732830538011
"28969","422167017",6,0.188668731186305
"28970","433652489",6,0.150226710804119
"28971","433675304",6,0.0863747605869139
"28972","433684686",6,0.0132360419968485
"28973","420593021",6,0.00029553878705784
"28974","422170139",6,0.00128076679357191
"28975","422201061",6,0.00248605357195199
"28976","422208453",6,0.000893020666775851
"28977","433678202",6,0.00133992651107779
"28978","422207325",6,0.374216085342398
"28979","420645990",6,0.0028873290996449
"28980","433689531",6,0.000806649924490317
"28981","399034016",6,0.0179404715352618
"28982","433715348",6,0.00046956591829931
"28983","410188049",6,0.167465601883189
"28984","433713732",6,0.000754081717990715
"28985","399117908",6,0.00107371821398985
"28986","433709062",6,0.00302678080231089
"28987","420636403",6,0.00358082688932518
"28988","410209698",6,0.00195074498939528
"28989","399094121",6,0.627921066871118
"28990","422178661",6,0.000602985610937269
"28991","433751330",6,0.0290837668782297
"28992","422322382",6,0.000855205407458187
"28993","433749461",6,0.00105497865735801
"28994","422181441",6,0.00139698855506418
"28995","422192004",6,0.000682658180910148
"28996","410195546",6,0.145802667305609
"28997","422170955",6,0.000419044623968101
"28998","420703440",6,0.00065198130597696
"28999","433758791",6,0.000394053218885704
"29000","399027434",6,0.461566713398363
"29001","433772541",6,0.00444557979721895
"29002","410225419",6,0.0850044125278574
"29003","410197874",6,0.00168631397443808
"29004","410207922",6,0.407553391983869
"29005","410269286",6,0.237055674131788
"29006","433756611",6,0.00276405449713478
"29007","433798895",6,0.00296891453420651
"29008","422224646",6,0.0532136451352389
"29009","399044599",6,0.000676937650750898
"29010","422219767",6,0.000785979089215255
"29011","433785827",6,0.0011094949675491
"29012","422204362",6,0.000345601737101687
"29013","410202042",6,0.011818858142948
"29014","433798712",6,0.0005253250056281
"29015","410209790",6,0.545551678911366
"29016","433808238",6,0.000586929253814085
"29017","422179979",6,0.0310062127469294
"29018","410217293",6,0.000648949341324466
"29019","420738145",6,0.000622254105095379
"29020","433809452",6,0.00105367699587631
"29021","399024520",6,0.409947685277013
"29022","410155034",6,0.473260761075001
"29023","410223440",6,0.386778661173019
"29024","422207292",6,0.00321016949664709
"29025","410247120",6,0.00318664607015782
"29026","433831823",6,0.809609428466217
"29027","420646944",6,0.0036597843140309
"29028","433831224",6,0.00473822534175698
"29029","399002349",6,0.00805640178397458
"29030","422324620",6,0.00278859280646418
"29031","399037383",6,0.0022691026511933
"29032","422351132",6,0.000412201135722953
"29033","410188866",6,0.412778648866544
"29034","410218108",6,0.0214651730964259
"29035","422178824",6,0.00125729282192735
"29036","422251428",6,0.000767075594952074
"29037","399027051",6,0.54623207220695
"29038","410174946",6,0.000643959496718055
"29039","433818999",6,0.0012770163854149
"29040","433858133",6,0.0158296234374616
"29041","422226861",6,0.00121350029388929
"29042","422220245",6,0.00247382789559963
"29043","410223412",6,0.00295104108680698
"29044","410233662",6,0.00212206007049792
"29045","410221026",6,0.00107813275107817
"29046","433852627",6,0.376836706569236
"29047","410187551",6,0.377796194682246
"29048","399016155",6,0.000810120471858366
"29049","433852489",6,0.0136984314544837
"29050","399016265",6,0.538552883832437
"29051","422281865",6,0.00106624947863535
"29052","410231630",6,0.000356466654927881
"29053","420746203",6,0.000747354734394311
"29054","422258641",6,0.000546078923853166
"29055","399052268",6,0.00121180646721107
"29056","433848127",6,0.00108207593500677
"29057","433845131",6,0.0229734614603358
"29058","422207166",6,0.0143626070634236
"29059","420697754",6,0.115083987679411
"29060","420695277",6,0.000957083639078562
"29061","420695066",6,0.000680316541452091
"29062","433860221",6,0.0229207074403673
"29063","399011069",6,0.0102217817649652
"29064","433875912",6,0.00259231926329473
"29065","422229202",6,0.0188397117876424
"29066","410214988",6,0.862861298711956
"29067","422224872",6,0.000867402090868106
"29068","422233596",6,0.000866580854510805
"29069","433875086",6,0.001292155233534
"29070","422232545",6,0.141667562368994
"29071","399107765",6,0.0031685340182178
"29072","422242202",6,0.000762476133478888
"29073","433918256",6,0.00156069669503733
"29074","422192071",6,0.00198745908134046
"29075","399102626",6,0.000593767217684712
"29076","410256698",6,0.00221815462712462
"29077","399103324",6,0.634881280097054
"29078","433901499",6,0.00255421100789327
"29079","399090619",6,0.762056301306637
"29080","422237663",6,0.000390536222659411
"29081","422292895",6,0.146425202196355
"29082","410245853",6,0.00184068657332784
"29083","433905756",6,0.00158061947142556
"29084","433906680",6,0.00116269618002604
"29085","410252187",6,0.000245224420471737
"29086","410217793",6,0.0116132535133324
"29087","420747941",6,0.33707620776015
"29088","410251432",6,0.000829453248428192
"29089","399026585",6,0.0970248173263499
"29090","410275621",6,0.0152973477661658
"29091","422226083",6,0.000966702898722604
"29092","410248177",6,0.00135723085138515
"29093","422171380",6,0.00289081159769181
"29094","433949703",6,0.00236818325272856
"29095","420791419",6,0.387185886694507
"29096","410275836",6,0.00166269772946336
"29097","420776953",6,0.537020265520136
"29098","422229327",6,0.00169141924817205
"29099","410261382",6,0.00219207664136187
"29100","399127093",6,0.00244715387955803
"29101","422224146",6,0.00122202891659516
"29102","422268816",6,0.000874918642562705
"29103","422268482",6,0.269568876264001
"29104","399047883",6,0.0839904242833092
"29105","410273115",6,0.425841039402337
"29106","433974554",6,0.00255900449439549
"29107","399081227",6,0.00523596341724775
"29108","410258131",6,0.000728495893952303
"29109","422381891",6,0.00178684236824866
"29110","410259549",6,0.000292351560025183
"29111","410251935",6,0.00329455258695481
"29112","410282125",6,0.18460407657391
"29113","420791778",6,0.00464240130547714
"29114","410267883",6,0.00211108662370802
"29115","422264797",6,0.00295630068786249
"29116","433995146",6,0.00319794186614618
"29117","433989638",6,0.0010939917297017
"29118","422212009",6,0.014649499607723
"29119","420710036",6,0.0742500872415225
"29120","410240629",6,0.646391649934002
"29121","410250407",6,0.466142708086945
"29122","433984722",6,0.00343793335047235
"29123","422260747",6,0.000971406031642773
"29124","410284182",6,0.0313751768605865
"29125","422183288",6,0.00079469455186067
"29126","410292759",6,0.00581546665500814
"29127","410286335",6,0.347785664760207
"29128","434013719",6,0.00239600115035478
"29129","434014708",6,0.00656150273534127
"29130","422289763",6,0.0297457010529023
"29131","422246994",6,0.00174570404633667
"29132","420783497",6,0.00252513352226373
"29133","422280658",6,0.0215549169915526
"29134","420803456",6,0.00310278371592602
"29135","434036973",6,0.10218612783118
"29136","410313213",6,0.340159225254643
"29137","399065390",6,0.304964793391719
"29138","422310557",6,0.0313838647882348
"29139","422280942",6,0.00367975257012306
"29140","434047136",6,0.0196607341895487
"29141","410298680",6,0.0652944935854244
"29142","884360703",6,0.135157352085114
"29143","422248437",6,0.00220557657637994
"29144","422252728",6,0.00263078845864082
"29145","420810654",6,0.121229967984713
"29146","434061923",6,0.0142613400044037
"29147","410309675",6,0.021898452199291
"29148","422398802",6,0.00207058042522512
"29149","410270909",6,0.000515635013376004
"29150","422247815",6,0.0135380734659482
"29151","410311950",6,0.00171344241244784
"29152","434052735",6,0.0013831885234779
"29153","422246283",6,0.00124812919985853
"29154","410312954",6,0.0884748303582968
"29155","422249644",6,0.193093577940876
"29156","420802590",6,0.224261274407976
"29157","410298424",6,0.00366395722739096
"29158","410301059",6,0.000360403241115306
"29159","434050139",6,0.0258074227450065
"29160","422241049",6,0.000233802953417084
"29161","399116204",6,0.00556897551631577
"29162","434051062",6,0.436440268907343
"29163","410291182",6,0.00146967907168236
"29164","434048962",6,0.165542987117405
"29165","422250561",6,0.221134192094665
"29166","422304685",6,0.00442276198050555
"29167","422313119",6,0.018843982218084
"29168","410302199",6,0.00084020944981704
"29169","434062246",6,0.0352756606923785
"29170","422299183",6,0.000650560328271223
"29171","422297133",6,0.00166154459529594
"29172","434086251",6,0.000941978703189631
"29173","399070919",6,0.324521460115589
"29174","422286508",6,0.000870503653938558
"29175","410301696",6,0.00188007111967634
"29176","420796248",6,0.000618529009089434
"29177","434083058",6,0.000678052304556047
"29178","422241450",6,0.000567559743817429
"29179","410264913",6,0.00179400238464601
"29180","434078819",6,0.0537882359468495
"29181","422242374",6,0.00197315182030548
"29182","422276826",6,0.134482558534196
"29183","434105030",6,0.153585692332845
"29184","422278734",6,0.209059901230995
"29185","420844560",6,0.578855704703074
"29186","434126915",6,0.000795080055857229
"29187","422254129",6,0.000486554737244605
"29188","422275719",6,0.00211851923247391
"29189","410353625",6,0.0454648179736906
"29190","422314466",6,0.00105998580261158
"29191","399115334",6,0.0468742690248984
"29192","434156531",6,0.0166298837021605
"29193","410323444",6,0.00236012653717907
"29194","410339332",6,0.468156024131338
"29195","434159344",6,0.00377386548630451
"29196","422221045",6,0.0012947921816653
"29197","422284469",6,0.00319689355245333
"29198","410326129",6,0.00182677083106179
"29199","422286474",6,0.00116189614680851
"29200","434191908",6,0.00147483305514999
"29201","422335817",6,0.00285842551359229
"29202","434182242",6,0.000887391403462909
"29203","422313505",6,0.000169693530316555
"29204","434178323",6,0.00245974331510941
"29205","420846053",6,0.000713085455881344
"29206","422288476",6,0.000545221540182055
"29207","399116565",6,0.277650076829396
"29208","420845050",6,0.00164671479500748
"29209","422266550",6,0.00193117930978106
"29210","434214514",6,0.0006776395457166
"29211","434221323",6,0.00201916146867007
"29212","434219537",6,0.00136468654528373
"29213","422281010",6,0.00270866496513085
"29214","410349191",6,0.00495959513572129
"29215","422294091",6,0.000712156230324587
"29216","420899520",6,0.00033977120147722
"29217","434211315",6,0.000417199811566264
"29218","422301965",6,0.379584717943535
"29219","422412084",6,0.00237132397768922
"29220","422313404",6,0.000945608469888631
"29221","399101223",6,0.466057517940284
"29222","422269381",6,0.00655841837969111
"29223","422303733",6,0.00345295547639833
"29224","410330193",6,0.00396266053342336
"29225","399076896",6,0.00253559722030119
"29226","422303864",6,0.00991977826587465
"29227","420808251",6,0.713811303462773
"29228","410332715",6,0.0074052009286879
"29229","434280512",6,0.0261340514804231
"29230","422318403",6,0.00524952236667121
"29231","410362979",6,0.222366421721724
"29232","434272546",6,0.00081038488942057
"29233","422346871",6,0.126229658956402
"29234","399092838",6,0.0054486189849079
"29235","410356276",6,0.00371025776953394
"29236","422316456",6,0.287560721815973
"29237","422271251",6,0.00113032505243942
"29238","422270874",6,0.00128870387941347
"29239","422353867",6,0.00226186535822678
"29240","422272258",6,0.00152028258490763
"29241","434306219",6,0.000970259313851972
"29242","422300722",6,0.000686664389230451
"29243","410357447",6,0.0260591038028845
"29244","434305430",6,0.383776031238947
"29245","422310150",6,0.000218046334295952
"29246","422320352",6,0.0016590242259811
"29247","422347143",6,0.00981154079584908
"29248","422363905",6,0.0644636007798623
"29249","399124965",6,0.00398601174804643
"29250","434289315",6,0.00890352416825522
"29251","422441797",6,0.00681229814189561
"29252","422287040",6,0.00128895130656676
"29253","422274117",6,0.000991134758080241
"29254","420655535",6,0.0032185915862696
"29255","410354561",6,0.50514911984411
"29256","422257180",6,0.00111865415855581
"29257","399139281",6,0.0257922758146168
"29258","422283998",6,0.00183677289215938
"29259","422303473",6,0.00203672928736238
"29260","410373892",6,0.767562341705879
"29261","422343662",6,0.000526898817056855
"29262","410369274",6,0.00989112420322846
"29263","422302279",6,0.00101380425877737
"29264","434322421",6,0.132033467537165
"29265","410356920",6,0.000581289981572955
"29266","410325909",6,0.941803206538725
"29267","276285002",6,0.000964290828997513
"29268","276531081",6,0.0158450155957861
"29269","288074598",6,0.103179762201883
"29270","288308995",6,0.000270408046932462
"29271","312852646",6,0.0172313410716558
"29272","347297732",6,0.0117961437664976
"29273","356802222",6,0.2094171009144
"29274","356812972",6,0.219184297646318
"29275","356925286",6,0.202772853286027
"29276","356880284",6,0.27632530463824
"29277","365420220",6,0.0128070887223844
"29278","497937720",6,0.000404890230844712
"29279","500810169",6,0.385551592048774
"29280","504741183",6,0.00111625683784848
"29281","517008007",6,0.000945765772346315
"29282","517005517",6,0.00105147225115574
"29283","519164307",6,0.00570334040033485
"29284","519154190",6,0.00727318482476188
"29285","520564977",6,0.00529927794326669
"29286","520623083",6,0.0932521854985213
"29287","521284610",6,0.0705231402940011
"29288","578386282",6,0.00817626561154513
"29289","625868568",6,0.000416375300415908
"29290","704980819",6,0.00133087502921769
"29291","698166087",6,0.000954350508208177
"29292","734654737",6,0.00137300695043838
"29293","737959881",6,0.255137513913331
"29294","737595289",6,0.00263974303577277
"29295","737593621",6,0.00250181330355351
"29296","740330645",6,0.000610198885476522
"29297","743940273",6,0.00223001695732194
"29298","746391412",6,0.602701739354339
"29299","747857454",6,0.0013011037279816
"29300","754969008",6,0.000657643717816955
"29301","756932727",6,0.00368065226183532
"29302","757039543",6,0.00881130824583472
"29303","757773944",6,0.00102135730170635
"29304","758775519",6,0.00238993237392812
"29305","758827475",6,0.00170828729755298
"29306","758820654",6,0.0026386094505263
"29307","759287600",6,0.0225585799489133
"29308","759621207",6,0.00818700455742228
"29309","759674611",6,0.00234337837318347
"29310","759673862",6,0.000751059393624274
"29311","815850383",6,0.000166233761653168
"29312","815900191",6,0.743004295400986
"29313","815898326",6,0.000940030962330597
"29314","816801188",6,0.010986038591531
"29315","817206600",6,0.00339502465833727
"29316","817206153",6,0.00784634289348304
